CreationTime          LastWriteTime         FullName
8/16/2026 1:25:01 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\business\shards\c.json
8/16/2026 1:25:01 PM  8/16/2026 1:24:01 PM  C:\MGU\library\dictionary\business\shards\k.json
8/16/2026 1:25:01 PM  8/16/2026 1:24:14 PM  C:\MGU\library\dictionary\business\shards\p.json
8/16/2026 1:25:01 PM  8/16/2026 1:24:24 PM  C:\MGU\library\dictionary\business\shards\s.json
8/16/2026 1:25:01 PM  8/16/2026 1:24:21 PM  C:\MGU\library\dictionary\business\shards\r.json
8/16/2026 1:25:01 PM  8/16/2026 1:24:26 PM  C:\MGU\library\dictionary\business\shards\t.json
8/16/2026 1:25:01 PM  8/16/2026 1:24:30 PM  C:\MGU\library\dictionary\business\shards\v.json
8/16/2026 1:25:01 PM  8/16/2026 1:24:28 PM  C:\MGU\library\dictionary\business\shards\u.json
8/16/2026 1:25:01 PM  8/16/2026 1:24:18 PM  C:\MGU\library\dictionary\business\shards\q.json
8/16/2026 1:25:01 PM  8/16/2026 1:24:04 PM  C:\MGU\library\dictionary\business\shards\l.json
8/16/2026 1:25:01 PM  8/16/2026 1:24:06 PM  C:\MGU\library\dictionary\business\shards\m.json
8/16/2026 1:25:01 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\business\shards\n.json
8/16/2026 1:25:01 PM  8/16/2026 1:24:11 PM  C:\MGU\library\dictionary\business\shards\o.json
8/16/2026 1:25:01 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\business\shards\z.json
8/16/2026 1:25:01 PM  8/16/2026 1:24:31 PM  C:\MGU\library\dictionary\business\shards\w.json
8/16/2026 1:25:01 PM  8/16/2026 1:24:33 PM  C:\MGU\library\dictionary\business\shards\x.json
8/16/2026 1:25:01 PM  8/16/2026 1:24:36 PM  C:\MGU\library\dictionary\business\shards\y.json
8/16/2026 1:25:05 PM  8/16/2026 1:23:40 PM  C:\MGU\library\dictionary\computer-science\shards\d.json
8/16/2026 1:25:05 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\computer-science\shards\b.json
8/16/2026 1:25:05 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\computer-science\shards\a.json
8/16/2026 1:25:05 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\computer-science\shards\c.json
8/16/2026 1:25:05 PM  8/16/2026 1:24:06 PM  C:\MGU\library\dictionary\computer-science\shards\m.json
8/16/2026 1:25:05 PM  8/16/2026 1:24:04 PM  C:\MGU\library\dictionary\computer-science\shards\l.json
8/16/2026 1:25:05 PM  8/16/2026 1:24:01 PM  C:\MGU\library\dictionary\computer-science\shards\k.json
8/16/2026 1:25:05 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\computer-science\shards\n.json
8/16/2026 1:25:05 PM  8/16/2026 1:24:21 PM  C:\MGU\library\dictionary\computer-science\shards\r.json
8/16/2026 1:25:05 PM  8/16/2026 1:24:18 PM  C:\MGU\library\dictionary\computer-science\shards\q.json
8/16/2026 1:25:05 PM  8/16/2026 1:24:11 PM  C:\MGU\library\dictionary\computer-science\shards\o.json
8/16/2026 1:25:05 PM  8/16/2026 1:23:48 PM  C:\MGU\library\dictionary\computer-science\shards\f.json
8/16/2026 1:25:05 PM  8/16/2026 1:23:44 PM  C:\MGU\library\dictionary\computer-science\shards\e.json
8/16/2026 1:25:05 PM  8/16/2026 1:24:14 PM  C:\MGU\library\dictionary\computer-science\shards\p.json
8/16/2026 1:25:05 PM  8/16/2026 1:23:50 PM  C:\MGU\library\dictionary\computer-science\shards\g.json
8/16/2026 1:25:05 PM  8/16/2026 1:23:59 PM  C:\MGU\library\dictionary\computer-science\shards\j.json
8/16/2026 1:25:05 PM  8/16/2026 1:23:58 PM  C:\MGU\library\dictionary\computer-science\shards\i.json
8/16/2026 1:25:05 PM  8/16/2026 1:23:55 PM  C:\MGU\library\dictionary\computer-science\shards\h.json
8/16/2026 1:25:05 PM  8/16/2026 1:24:31 PM  C:\MGU\library\dictionary\computer-science\shards\w.json
8/16/2026 1:25:05 PM  8/16/2026 1:24:33 PM  C:\MGU\library\dictionary\computer-science\shards\x.json
8/16/2026 1:25:05 PM  8/16/2026 1:24:36 PM  C:\MGU\library\dictionary\computer-science\shards\y.json
8/16/2026 1:25:05 PM  8/16/2026 1:24:30 PM  C:\MGU\library\dictionary\computer-science\shards\v.json
8/16/2026 1:25:05 PM  8/16/2026 1:24:24 PM  C:\MGU\library\dictionary\computer-science\shards\s.json
8/16/2026 1:25:05 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\computer-science\shards\z.json
8/16/2026 1:25:05 PM  8/16/2026 1:24:28 PM  C:\MGU\library\dictionary\computer-science\shards\u.json
8/16/2026 1:25:05 PM  8/16/2026 1:24:26 PM  C:\MGU\library\dictionary\computer-science\shards\t.json
8/16/2026 1:25:09 PM  8/16/2026 1:23:50 PM  C:\MGU\library\dictionary\economics\shards\g.json
8/16/2026 1:25:09 PM  8/16/2026 1:23:48 PM  C:\MGU\library\dictionary\economics\shards\f.json
8/16/2026 1:25:09 PM  8/16/2026 1:23:58 PM  C:\MGU\library\dictionary\economics\shards\i.json
8/16/2026 1:25:09 PM  8/16/2026 1:23:55 PM  C:\MGU\library\dictionary\economics\shards\h.json
8/16/2026 1:25:09 PM  8/16/2026 1:23:44 PM  C:\MGU\library\dictionary\economics\shards\e.json
8/16/2026 1:25:09 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\economics\shards\b.json
8/16/2026 1:25:09 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\economics\shards\a.json
8/16/2026 1:25:09 PM  8/16/2026 1:23:40 PM  C:\MGU\library\dictionary\economics\shards\d.json
8/16/2026 1:25:09 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\economics\shards\c.json
8/16/2026 1:25:09 PM  8/16/2026 1:24:01 PM  C:\MGU\library\dictionary\economics\shards\k.json
8/16/2026 1:25:09 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\economics\shards\n.json
8/16/2026 1:25:09 PM  8/16/2026 1:24:06 PM  C:\MGU\library\dictionary\economics\shards\m.json
8/16/2026 1:25:09 PM  8/16/2026 1:23:59 PM  C:\MGU\library\dictionary\economics\shards\j.json
8/16/2026 1:25:09 PM  8/16/2026 1:24:04 PM  C:\MGU\library\dictionary\economics\shards\l.json
8/16/2026 1:25:09 PM  8/16/2026 1:24:11 PM  C:\MGU\library\dictionary\economics\shards\o.json
8/16/2026 1:25:09 PM  8/16/2026 1:24:14 PM  C:\MGU\library\dictionary\economics\shards\p.json
8/16/2026 1:25:09 PM  8/16/2026 1:24:26 PM  C:\MGU\library\dictionary\economics\shards\t.json
8/16/2026 1:25:09 PM  8/16/2026 1:24:21 PM  C:\MGU\library\dictionary\economics\shards\r.json
8/16/2026 1:25:09 PM  8/16/2026 1:24:24 PM  C:\MGU\library\dictionary\economics\shards\s.json
8/16/2026 1:25:09 PM  8/16/2026 1:24:28 PM  C:\MGU\library\dictionary\economics\shards\u.json
8/16/2026 1:25:09 PM  8/16/2026 1:24:18 PM  C:\MGU\library\dictionary\economics\shards\q.json
8/16/2026 1:25:09 PM  8/16/2026 1:24:36 PM  C:\MGU\library\dictionary\economics\shards\y.json
8/16/2026 1:25:09 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\economics\shards\z.json
8/16/2026 1:25:09 PM  8/16/2026 1:24:33 PM  C:\MGU\library\dictionary\economics\shards\x.json
8/16/2026 1:25:09 PM  8/16/2026 1:24:31 PM  C:\MGU\library\dictionary\economics\shards\w.json
8/16/2026 1:25:09 PM  8/16/2026 1:24:30 PM  C:\MGU\library\dictionary\economics\shards\v.json
8/16/2026 1:25:12 PM  8/16/2026 1:23:59 PM  C:\MGU\library\dictionary\engineering\shards\j.json
8/16/2026 1:25:12 PM  8/16/2026 1:24:01 PM  C:\MGU\library\dictionary\engineering\shards\k.json
8/16/2026 1:25:12 PM  8/16/2026 1:23:44 PM  C:\MGU\library\dictionary\engineering\shards\e.json
8/16/2026 1:25:12 PM  8/16/2026 1:23:58 PM  C:\MGU\library\dictionary\engineering\shards\i.json
8/16/2026 1:25:12 PM  8/16/2026 1:23:48 PM  C:\MGU\library\dictionary\engineering\shards\f.json
8/16/2026 1:25:12 PM  8/16/2026 1:23:50 PM  C:\MGU\library\dictionary\engineering\shards\g.json
8/16/2026 1:25:12 PM  8/16/2026 1:23:55 PM  C:\MGU\library\dictionary\engineering\shards\h.json
8/16/2026 1:25:12 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\engineering\shards\c.json
8/16/2026 1:25:12 PM  8/16/2026 1:23:40 PM  C:\MGU\library\dictionary\engineering\shards\d.json
8/16/2026 1:25:12 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\engineering\shards\a.json
8/16/2026 1:25:12 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\engineering\shards\b.json
8/16/2026 1:25:12 PM  8/16/2026 1:24:28 PM  C:\MGU\library\dictionary\engineering\shards\u.json
8/16/2026 1:25:12 PM  8/16/2026 1:24:14 PM  C:\MGU\library\dictionary\engineering\shards\p.json
8/16/2026 1:25:12 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\engineering\shards\n.json
8/16/2026 1:25:12 PM  8/16/2026 1:24:04 PM  C:\MGU\library\dictionary\engineering\shards\l.json
8/16/2026 1:25:12 PM  8/16/2026 1:24:06 PM  C:\MGU\library\dictionary\engineering\shards\m.json
8/16/2026 1:25:12 PM  8/16/2026 1:24:30 PM  C:\MGU\library\dictionary\engineering\shards\v.json
8/16/2026 1:25:12 PM  8/16/2026 1:24:31 PM  C:\MGU\library\dictionary\engineering\shards\w.json
8/16/2026 1:25:12 PM  8/16/2026 1:24:11 PM  C:\MGU\library\dictionary\engineering\shards\o.json
8/16/2026 1:25:12 PM  8/16/2026 1:24:26 PM  C:\MGU\library\dictionary\engineering\shards\t.json
8/16/2026 1:25:12 PM  8/16/2026 1:24:21 PM  C:\MGU\library\dictionary\engineering\shards\r.json
8/16/2026 1:25:12 PM  8/16/2026 1:24:24 PM  C:\MGU\library\dictionary\engineering\shards\s.json
8/16/2026 1:25:12 PM  8/16/2026 1:24:18 PM  C:\MGU\library\dictionary\engineering\shards\q.json
8/16/2026 1:25:12 PM  8/16/2026 1:24:36 PM  C:\MGU\library\dictionary\engineering\shards\y.json
8/16/2026 1:25:12 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\engineering\shards\z.json
8/16/2026 1:25:12 PM  8/16/2026 1:24:33 PM  C:\MGU\library\dictionary\engineering\shards\x.json
8/16/2026 1:25:15 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-arabic\shards\a.json
8/16/2026 1:25:15 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-arabic\shards\b.json
8/16/2026 1:25:15 PM  8/16/2026 1:23:40 PM  C:\MGU\library\dictionary\english-arabic\shards\d.json
8/16/2026 1:25:15 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-arabic\shards\c.json
8/16/2026 1:25:15 PM  8/16/2026 1:23:44 PM  C:\MGU\library\dictionary\english-arabic\shards\e.json
8/16/2026 1:25:15 PM  8/16/2026 1:24:06 PM  C:\MGU\library\dictionary\english-arabic\shards\m.json
8/16/2026 1:25:15 PM  8/16/2026 1:23:59 PM  C:\MGU\library\dictionary\english-arabic\shards\j.json
8/16/2026 1:25:15 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\english-arabic\shards\n.json
8/16/2026 1:25:15 PM  8/16/2026 1:24:01 PM  C:\MGU\library\dictionary\english-arabic\shards\k.json
8/16/2026 1:25:15 PM  8/16/2026 1:23:58 PM  C:\MGU\library\dictionary\english-arabic\shards\i.json
8/16/2026 1:25:15 PM  8/16/2026 1:23:50 PM  C:\MGU\library\dictionary\english-arabic\shards\g.json
8/16/2026 1:25:15 PM  8/16/2026 1:23:48 PM  C:\MGU\library\dictionary\english-arabic\shards\f.json
8/16/2026 1:25:15 PM  8/16/2026 1:24:04 PM  C:\MGU\library\dictionary\english-arabic\shards\l.json
8/16/2026 1:25:15 PM  8/16/2026 1:23:55 PM  C:\MGU\library\dictionary\english-arabic\shards\h.json
8/16/2026 1:25:15 PM  8/16/2026 1:24:31 PM  C:\MGU\library\dictionary\english-arabic\shards\w.json
8/16/2026 1:25:15 PM  8/16/2026 1:24:30 PM  C:\MGU\library\dictionary\english-arabic\shards\v.json
8/16/2026 1:25:15 PM  8/16/2026 1:24:11 PM  C:\MGU\library\dictionary\english-arabic\shards\o.json
8/16/2026 1:25:15 PM  8/16/2026 1:24:33 PM  C:\MGU\library\dictionary\english-arabic\shards\x.json
8/16/2026 1:25:15 PM  8/16/2026 1:24:36 PM  C:\MGU\library\dictionary\english-arabic\shards\y.json
8/16/2026 1:25:15 PM  8/16/2026 1:24:18 PM  C:\MGU\library\dictionary\english-arabic\shards\q.json
8/16/2026 1:25:15 PM  8/16/2026 1:24:14 PM  C:\MGU\library\dictionary\english-arabic\shards\p.json
8/16/2026 1:25:15 PM  8/16/2026 1:24:24 PM  C:\MGU\library\dictionary\english-arabic\shards\s.json
8/16/2026 1:25:15 PM  8/16/2026 1:24:28 PM  C:\MGU\library\dictionary\english-arabic\shards\u.json
8/16/2026 1:25:15 PM  8/16/2026 1:24:26 PM  C:\MGU\library\dictionary\english-arabic\shards\t.json
8/16/2026 1:25:15 PM  8/16/2026 1:24:21 PM  C:\MGU\library\dictionary\english-arabic\shards\r.json
8/16/2026 1:25:15 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-arabic\shards\z.json
8/16/2026 1:25:19 PM  8/16/2026 1:23:59 PM  C:\MGU\library\dictionary\english-french\shards\j.json
8/16/2026 1:25:19 PM  8/16/2026 1:23:58 PM  C:\MGU\library\dictionary\english-french\shards\i.json
8/16/2026 1:25:19 PM  8/16/2026 1:24:01 PM  C:\MGU\library\dictionary\english-french\shards\k.json
8/16/2026 1:25:19 PM  8/16/2026 1:24:04 PM  C:\MGU\library\dictionary\english-french\shards\l.json
8/16/2026 1:25:19 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-french\shards\a.json
8/16/2026 1:25:19 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-french\shards\b.json
8/16/2026 1:25:19 PM  8/16/2026 1:23:44 PM  C:\MGU\library\dictionary\english-french\shards\e.json
8/16/2026 1:25:19 PM  8/16/2026 1:23:40 PM  C:\MGU\library\dictionary\english-french\shards\d.json
8/16/2026 1:25:19 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-french\shards\c.json
8/16/2026 1:25:19 PM  8/16/2026 1:23:55 PM  C:\MGU\library\dictionary\english-french\shards\h.json
8/16/2026 1:25:19 PM  8/16/2026 1:23:50 PM  C:\MGU\library\dictionary\english-french\shards\g.json
8/16/2026 1:25:19 PM  8/16/2026 1:23:48 PM  C:\MGU\library\dictionary\english-french\shards\f.json
8/16/2026 1:25:19 PM  8/16/2026 1:24:06 PM  C:\MGU\library\dictionary\english-french\shards\m.json
8/16/2026 1:25:19 PM  8/16/2026 1:24:11 PM  C:\MGU\library\dictionary\english-french\shards\o.json
8/16/2026 1:25:19 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\english-french\shards\n.json
8/16/2026 1:25:19 PM  8/16/2026 1:24:14 PM  C:\MGU\library\dictionary\english-french\shards\p.json
8/16/2026 1:25:19 PM  8/16/2026 1:24:18 PM  C:\MGU\library\dictionary\english-french\shards\q.json
8/16/2026 1:25:19 PM  8/16/2026 1:24:21 PM  C:\MGU\library\dictionary\english-french\shards\r.json
8/16/2026 1:25:19 PM  8/16/2026 1:24:28 PM  C:\MGU\library\dictionary\english-french\shards\u.json
8/16/2026 1:25:19 PM  8/16/2026 1:24:33 PM  C:\MGU\library\dictionary\english-french\shards\x.json
8/16/2026 1:25:19 PM  8/16/2026 1:24:31 PM  C:\MGU\library\dictionary\english-french\shards\w.json
8/16/2026 1:25:19 PM  8/16/2026 1:24:30 PM  C:\MGU\library\dictionary\english-french\shards\v.json
8/16/2026 1:25:19 PM  8/16/2026 1:24:24 PM  C:\MGU\library\dictionary\english-french\shards\s.json
8/16/2026 1:25:19 PM  8/16/2026 1:24:26 PM  C:\MGU\library\dictionary\english-french\shards\t.json
8/16/2026 1:25:19 PM  8/16/2026 1:24:36 PM  C:\MGU\library\dictionary\english-french\shards\y.json
8/16/2026 1:25:19 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-french\shards\z.json
8/16/2026 1:25:24 PM  8/16/2026 1:23:50 PM  C:\MGU\library\dictionary\english-german\shards\g.json
8/16/2026 1:25:24 PM  8/16/2026 1:23:40 PM  C:\MGU\library\dictionary\english-german\shards\d.json
8/16/2026 1:25:24 PM  8/16/2026 1:23:48 PM  C:\MGU\library\dictionary\english-german\shards\f.json
8/16/2026 1:25:24 PM  8/16/2026 1:23:44 PM  C:\MGU\library\dictionary\english-german\shards\e.json
8/16/2026 1:25:24 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-german\shards\c.json
8/16/2026 1:25:24 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-german\shards\a.json
8/16/2026 1:25:24 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-german\shards\b.json
8/16/2026 1:25:24 PM  8/16/2026 1:24:01 PM  C:\MGU\library\dictionary\english-german\shards\k.json
8/16/2026 1:25:24 PM  8/16/2026 1:24:18 PM  C:\MGU\library\dictionary\english-german\shards\q.json
8/16/2026 1:25:24 PM  8/16/2026 1:24:14 PM  C:\MGU\library\dictionary\english-german\shards\p.json
8/16/2026 1:25:24 PM  8/16/2026 1:24:11 PM  C:\MGU\library\dictionary\english-german\shards\o.json
8/16/2026 1:25:24 PM  8/16/2026 1:24:21 PM  C:\MGU\library\dictionary\english-german\shards\r.json
8/16/2026 1:25:24 PM  8/16/2026 1:24:28 PM  C:\MGU\library\dictionary\english-german\shards\u.json
8/16/2026 1:25:24 PM  8/16/2026 1:24:26 PM  C:\MGU\library\dictionary\english-german\shards\t.json
8/16/2026 1:25:24 PM  8/16/2026 1:24:24 PM  C:\MGU\library\dictionary\english-german\shards\s.json
8/16/2026 1:25:24 PM  8/16/2026 1:23:59 PM  C:\MGU\library\dictionary\english-german\shards\j.json
8/16/2026 1:25:24 PM  8/16/2026 1:24:06 PM  C:\MGU\library\dictionary\english-german\shards\m.json
8/16/2026 1:25:24 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\english-german\shards\n.json
8/16/2026 1:25:24 PM  8/16/2026 1:23:55 PM  C:\MGU\library\dictionary\english-german\shards\h.json
8/16/2026 1:25:24 PM  8/16/2026 1:24:04 PM  C:\MGU\library\dictionary\english-german\shards\l.json
8/16/2026 1:25:24 PM  8/16/2026 1:23:58 PM  C:\MGU\library\dictionary\english-german\shards\i.json
8/16/2026 1:25:24 PM  8/16/2026 1:24:33 PM  C:\MGU\library\dictionary\english-german\shards\x.json
8/16/2026 1:25:24 PM  8/16/2026 1:24:36 PM  C:\MGU\library\dictionary\english-german\shards\y.json
8/16/2026 1:25:24 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-german\shards\z.json
8/16/2026 1:25:24 PM  8/16/2026 1:24:31 PM  C:\MGU\library\dictionary\english-german\shards\w.json
8/16/2026 1:25:24 PM  8/16/2026 1:24:30 PM  C:\MGU\library\dictionary\english-german\shards\v.json
8/16/2026 1:25:27 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-hausa\shards\a.json
8/16/2026 1:25:27 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-hausa\shards\c.json
8/16/2026 1:25:27 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-hausa\shards\b.json
8/16/2026 1:25:27 PM  8/16/2026 1:23:40 PM  C:\MGU\library\dictionary\english-hausa\shards\d.json
8/16/2026 1:25:27 PM  8/16/2026 1:23:44 PM  C:\MGU\library\dictionary\english-hausa\shards\e.json
8/16/2026 1:25:27 PM  8/16/2026 1:23:48 PM  C:\MGU\library\dictionary\english-hausa\shards\f.json
8/16/2026 1:25:27 PM  8/16/2026 1:23:50 PM  C:\MGU\library\dictionary\english-hausa\shards\g.json
8/16/2026 1:25:27 PM  8/16/2026 1:23:55 PM  C:\MGU\library\dictionary\english-hausa\shards\h.json
8/16/2026 1:25:27 PM  8/16/2026 1:23:59 PM  C:\MGU\library\dictionary\english-hausa\shards\j.json
8/16/2026 1:25:27 PM  8/16/2026 1:24:01 PM  C:\MGU\library\dictionary\english-hausa\shards\k.json
8/16/2026 1:25:27 PM  8/16/2026 1:23:58 PM  C:\MGU\library\dictionary\english-hausa\shards\i.json
8/16/2026 1:25:27 PM  8/16/2026 1:24:31 PM  C:\MGU\library\dictionary\english-hausa\shards\w.json
8/16/2026 1:25:27 PM  8/16/2026 1:24:14 PM  C:\MGU\library\dictionary\english-hausa\shards\p.json
8/16/2026 1:25:27 PM  8/16/2026 1:24:06 PM  C:\MGU\library\dictionary\english-hausa\shards\m.json
8/16/2026 1:25:27 PM  8/16/2026 1:24:04 PM  C:\MGU\library\dictionary\english-hausa\shards\l.json
8/16/2026 1:25:27 PM  8/16/2026 1:24:11 PM  C:\MGU\library\dictionary\english-hausa\shards\o.json
8/16/2026 1:25:27 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\english-hausa\shards\n.json
8/16/2026 1:25:27 PM  8/16/2026 1:24:18 PM  C:\MGU\library\dictionary\english-hausa\shards\q.json
8/16/2026 1:25:27 PM  8/16/2026 1:24:28 PM  C:\MGU\library\dictionary\english-hausa\shards\u.json
8/16/2026 1:25:27 PM  8/16/2026 1:24:30 PM  C:\MGU\library\dictionary\english-hausa\shards\v.json
8/16/2026 1:25:27 PM  8/16/2026 1:24:24 PM  C:\MGU\library\dictionary\english-hausa\shards\s.json
8/16/2026 1:25:27 PM  8/16/2026 1:24:26 PM  C:\MGU\library\dictionary\english-hausa\shards\t.json
8/16/2026 1:25:27 PM  8/16/2026 1:24:21 PM  C:\MGU\library\dictionary\english-hausa\shards\r.json
8/16/2026 1:25:27 PM  8/16/2026 1:24:33 PM  C:\MGU\library\dictionary\english-hausa\shards\x.json
8/16/2026 1:25:27 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-hausa\shards\z.json
8/16/2026 1:25:27 PM  8/16/2026 1:24:36 PM  C:\MGU\library\dictionary\english-hausa\shards\y.json
8/16/2026 1:25:31 PM  8/16/2026 1:23:50 PM  C:\MGU\library\dictionary\english-hindi\shards\g.json
8/16/2026 1:25:31 PM  8/16/2026 1:23:48 PM  C:\MGU\library\dictionary\english-hindi\shards\f.json
8/16/2026 1:25:31 PM  8/16/2026 1:23:55 PM  C:\MGU\library\dictionary\english-hindi\shards\h.json
8/16/2026 1:25:31 PM  8/16/2026 1:23:59 PM  C:\MGU\library\dictionary\english-hindi\shards\j.json
8/16/2026 1:25:31 PM  8/16/2026 1:23:58 PM  C:\MGU\library\dictionary\english-hindi\shards\i.json
8/16/2026 1:25:31 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-hindi\shards\b.json
8/16/2026 1:25:31 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-hindi\shards\a.json
8/16/2026 1:25:31 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-hindi\shards\c.json
8/16/2026 1:25:31 PM  8/16/2026 1:23:44 PM  C:\MGU\library\dictionary\english-hindi\shards\e.json
8/16/2026 1:25:31 PM  8/16/2026 1:23:40 PM  C:\MGU\library\dictionary\english-hindi\shards\d.json
8/16/2026 1:25:31 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\english-hindi\shards\n.json
8/16/2026 1:25:31 PM  8/16/2026 1:24:11 PM  C:\MGU\library\dictionary\english-hindi\shards\o.json
8/16/2026 1:25:31 PM  8/16/2026 1:24:06 PM  C:\MGU\library\dictionary\english-hindi\shards\m.json
8/16/2026 1:25:31 PM  8/16/2026 1:24:01 PM  C:\MGU\library\dictionary\english-hindi\shards\k.json
8/16/2026 1:25:31 PM  8/16/2026 1:24:04 PM  C:\MGU\library\dictionary\english-hindi\shards\l.json
8/16/2026 1:25:31 PM  8/16/2026 1:24:30 PM  C:\MGU\library\dictionary\english-hindi\shards\v.json
8/16/2026 1:25:31 PM  8/16/2026 1:24:28 PM  C:\MGU\library\dictionary\english-hindi\shards\u.json
8/16/2026 1:25:31 PM  8/16/2026 1:24:33 PM  C:\MGU\library\dictionary\english-hindi\shards\x.json
8/16/2026 1:25:31 PM  8/16/2026 1:24:31 PM  C:\MGU\library\dictionary\english-hindi\shards\w.json
8/16/2026 1:25:31 PM  8/16/2026 1:24:26 PM  C:\MGU\library\dictionary\english-hindi\shards\t.json
8/16/2026 1:25:31 PM  8/16/2026 1:24:18 PM  C:\MGU\library\dictionary\english-hindi\shards\q.json
8/16/2026 1:25:31 PM  8/16/2026 1:24:14 PM  C:\MGU\library\dictionary\english-hindi\shards\p.json
8/16/2026 1:25:31 PM  8/16/2026 1:24:24 PM  C:\MGU\library\dictionary\english-hindi\shards\s.json
